iteration,barl,bayes,epopt
0.0,0.6188992013432144,-0.7964122572616643,-1.7178318764998703
1.0,0.5280364448796281,-1.3999242634431621,-1.0858045537491103
2.0,3.4716891421484917,-0.3187555306380755,1.244923082749211
3.0,4.268574811006318,0.1472251269880626,2.646955451606047
4.0,7.497756542707179,2.339164306440348,3.416759550805918
5.0,8.49641247334878,1.9125368737134958,5.820324265471559
6.0,10.791394353962662,3.753550957556522,7.119463791406167
7.0,13.719365660735674,6.544667716858349,8.463171741498916
8.0,16.86949672214349,6.388328743408832,9.211910515564592
9.0,16.25152151059701,6.852596666418932,11.043594706080153
10.0,18.881571558653373,9.508285685490574,14.0568443812574
11.0,19.68649748191687,10.091475111235967,13.786804519742038
12.0,21.39419131203831,12.93681112832662,16.08303476062331
13.0,24.926129663852908,12.86296597919362,17.5013584764249
14.0,25.619615864966693,14.075746877069124,17.64674159375178
15.0,27.349790134237043,17.39594283936449,19.98390058605919
16.0,27.286459277348865,18.440688041072132,20.39175768627552
17.0,29.85375917088194,18.013703470401033,22.734646553169313
18.0,31.229197294588186,21.34419178067533,23.065897213836728
19.0,36.15946727428035,22.654448902273174,24.89522506923466
20.0,35.04259200591627,24.086878876945043,26.18742447992662
21.0,35.113164272008525,23.688915657140356,25.188584197529348
22.0,33.997326328618556,27.08367626069262,25.61613606918518
23.0,36.2642846798329,27.62247167711804,26.68580209952064
24.0,37.69911213426984,28.83802544776771,30.832770561431374
25.0,38.07845937939144,25.57510597602368,32.65563656319068
26.0,39.791507068578134,25.646384113784716,26.803657458217376
27.0,42.18899291886242,24.872729511008224,28.322920487198584
28.0,43.44597851003116,32.151133296411274,29.98724434661921
29.0,40.24176238144701,31.791448473087307,30.04518595071767
30.0,43.692278759061196,30.73015275800603,31.39628154704245
31.0,46.118364238838026,32.58993468841436,31.31636883226273
32.0,44.312643438060434,30.547001397905806,33.51289144754068
33.0,42.20556172186332,33.450524947621574,30.255856487526263
34.0,47.70810944601105,33.153498014748486,31.235361977656776
35.0,46.86271583372913,34.72230261281492,33.79571115468049
36.0,46.33745380632284,34.651517010299706,33.05906568427709
37.0,48.30572455962823,38.983726568630566,32.93000052412255
38.0,48.51634769938838,35.64055565933753,32.78274862758107
39.0,49.25673561607524,37.21940808189307,36.35198661829038
40.0,45.78382283156571,35.11986108353887,35.3860704982107
41.0,49.20729592773839,35.58600900154839,34.4216349972299
42.0,51.01921092449929,35.25980389938575,33.96501597445978
43.0,48.58556834135068,38.7583414166284,32.604470130631604
44.0,49.42998132001983,36.90904189318601,33.76047369668595
45.0,50.65411430811489,34.79271810659916,33.57933165877135
46.0,49.197078785281875,41.84325642473613,35.0495170627384
47.0,49.636858262965625,38.28985817936687,35.2262593755116
48.0,50.94644757256629,37.71342519723796,37.60288795896075
49.0,54.11659558034237,38.755414466450276,37.12693042225368
50.0,53.433859416987104,41.245341703016685,37.74367757051692
51.0,53.58127283408244,41.08612887671448,36.67771601454093
52.0,53.15391900501117,41.04654547980717,38.71879909729823
53.0,54.533843512568055,41.52215070724959,34.671499927153135
54.0,52.03606413388689,37.05272856406448,39.90411178035959
55.0,50.11834179939623,35.76971743412638,41.35819484499031
56.0,55.054678816613546,38.722102213116585,35.791557817549375
57.0,53.35900090067062,42.15723484039599,38.57465049416692
58.0,53.03188478300105,40.545144710398425,38.914196500070815
59.0,54.89660944473191,38.15133612028856,40.56109406019745
60.0,58.74761189914352,39.09886902876924,37.94358920193488
61.0,56.77551345916059,37.8251893736047,41.31341501698357
62.0,53.51643743699611,40.12137329019558,40.56724112937099
63.0,52.78427743266868,42.69199821224219,38.00823388981445
64.0,55.285220180462105,40.737181769467256,39.77087533976255
65.0,58.00025757956687,39.36755380302078,42.6143287028447
66.0,58.74663702855494,43.89324453049835,40.497080101120005
67.0,53.92236067909336,41.96823104355178,42.8738870468843
68.0,53.73165234217592,42.595556836433815,39.826702403606916
69.0,57.06976882583286,40.49932146494082,38.25846471381282
70.0,56.107962725704624,46.152649761283314,40.74505247043812
71.0,59.021219539990575,41.59091198913002,39.73826044892726
72.0,55.016779172763464,41.91509055047533,40.579973247789596
73.0,54.73258060011576,44.91475192546245,43.213589313082934
74.0,54.876533049126564,46.0060613967952,42.22017094148057
75.0,58.43232689918405,44.094688960896256,39.46675558663188
76.0,60.09357549085893,44.391371551429884,39.12913934479562
77.0,57.45606591755487,43.36613868735988,42.694246274033134
78.0,62.736223727138224,41.04755812974859,40.080485477528946
79.0,59.131769555483395,45.99745353563334,40.90626232908419
80.0,60.19677699594955,45.92500470228745,43.121980780439266
81.0,59.94289134219245,47.52703927234446,42.27865333292451
82.0,60.89332762055571,46.50382568705803,37.39136978097681
83.0,58.70226533310361,45.574772970099396,40.326927107664176
84.0,57.49206702634995,47.576030134210185,40.41971448374405
85.0,52.15410293290559,47.561525141669954,43.91833990662924
86.0,59.59979815335551,41.95932250311127,44.70781303713205
87.0,59.82885518501717,47.93413984202453,41.94937749379456
88.0,63.36949837029282,47.53215546873596,40.65567195923097
89.0,58.529306800069946,47.29659399887656,41.64284967534549
90.0,64.15407937864597,49.78250883338328,41.64417347632461
91.0,63.0658074156415,48.694402001017316,42.60367608326964
92.0,63.25652288125074,46.43655425978717,44.23123648975532
93.0,61.50716823767441,47.38014128191414,40.08204268501693
94.0,63.47571607303932,43.89752271146835,41.799969241612345
95.0,62.47357200636282,48.20804313011085,41.97888898898959
96.0,59.54925894037199,51.290877920950976,42.17338526380945
97.0,58.68948608285488,45.178968006968525,42.90962289668163
98.0,59.08553863403255,50.67603818799502,41.92997762820914
99.0,60.40441835502762,48.079377803439165,41.41840871292205
100.0,61.97465341710752,47.609047539830975,41.76125163934908
101.0,62.5385543882963,44.77492121391121,41.218766650759676
102.0,61.70132584655618,48.49458436785328,41.730253867798105
103.0,62.07955468096994,45.14219478442281,43.71744105352477
104.0,63.53964523561555,47.39615251424855,44.63895303175038
105.0,56.785219522831525,53.75844631078901,42.00945266956064
106.0,62.46071911647673,50.30956221301521,43.638994020706924
107.0,59.96687368284469,48.470806597189615,43.31225093081504
108.0,60.37377324164033,45.16526213953589,43.367108975764296
109.0,64.73432199568302,50.428485846472945,41.55936059185792
110.0,60.1170144674521,51.230391035892296,42.06206115346864
111.0,68.10178946774657,50.12061581255932,43.59556743630393
112.0,64.21123432320903,50.60043274219548,41.907452871834714
113.0,62.94327457473725,52.58979882434043,42.722255077919094
114.0,62.950209825049846,51.542916203316004,43.88560700502263
115.0,63.93754746472696,48.318521729034096,42.01111061217837
116.0,63.58215690820199,52.86374944154595,41.59778151170383
117.0,60.742929400113674,49.45662117520825,42.871505872292566
118.0,65.56345362969368,50.049272599214014,42.355229692793046
119.0,64.87281157216816,51.95536064883292,42.847732405023464
120.0,64.91363406027155,48.19554002574998,43.4496302454334
121.0,62.09231631949112,48.41834251667047,43.17068322807506
122.0,64.61447424347605,50.39749420086128,42.2604831128299
123.0,66.32708978092714,51.624984380216446,42.583750955804064
124.0,62.80547797945107,52.741490829809564,41.72534330276239
125.0,66.20356414413932,51.48752104306965,43.14231281672174
126.0,65.85845055033494,51.53922380323493,42.66460499865705
127.0,65.7432234015455,49.08384087876213,43.33632816206688
128.0,61.1200546412977,53.5984061070725,41.99380814754699
129.0,64.37949356300861,49.88702457117555,43.99080384580674
130.0,65.87044838163406,48.76270330659808,44.4231935873141
131.0,64.9510636107274,48.77813362441772,43.43255028683209
132.0,62.42064469884746,50.65966469457678,44.05901826903777
133.0,61.887829231128805,50.86288020490477,41.96597055673349
134.0,66.51151428543581,50.38873397403519,42.715926786342315
135.0,61.71788295405003,52.07374144712361,42.892698382122965
136.0,63.74890898301609,51.778843618255344,42.241178491373276
137.0,68.46508279738703,45.971786030141914,43.521057061884896
138.0,63.584106416792096,54.69606294950963,43.84469648644715
139.0,66.43224882688249,55.22109866355146,44.32070911360499
140.0,62.990012344529305,49.747277384919855,43.68680847909131
141.0,65.8337753030998,51.5164707940988,42.843944955118026
142.0,61.769148611932934,53.94338032101485,43.10977584887097
143.0,63.026348876116764,50.089926593518776,43.27461231101794
144.0,65.8294764509629,52.07612044896035,43.34099428068759
145.0,65.31867939872585,54.052511960994295,42.78436734031189
146.0,60.82259395207288,52.60019148357446,44.302838262898625
147.0,62.18608504441659,53.03975400350665,43.94169825975595
148.0,64.99399305011124,51.48568458053539,44.006060546560064
149.0,64.18424318911173,51.90938304600157,42.61894962480565
150.0,66.08906123158225,51.32214032725309,45.89948484516485
151.0,61.52948383173465,52.50158840570014,42.99220975070909
152.0,62.30949069364465,49.5608331014928,42.84590018574923
153.0,67.09558504925306,47.731149626900326,42.14124250266183
154.0,60.9764108981952,50.29070489928779,42.761682647419406
155.0,66.34357830194567,51.081196802165934,42.63702983577764
156.0,68.55481181120805,52.66942750621184,44.550227088739625
157.0,63.981319178191065,54.452272123978574,43.5254391260866
158.0,66.78922564418555,51.278463331934326,42.7337611614376
159.0,61.96872141857575,54.67937065342148,43.58221941023379
160.0,67.90500324334191,51.77827756601999,42.67405646118988
161.0,63.57410237885776,50.31262093420311,43.35522685342098
162.0,65.91894587515651,49.285828668295316,42.79508383896646
163.0,64.61372611022797,49.47185348233674,44.79547602239644
164.0,63.426571030226086,51.96565780147115,44.11869690240688
165.0,63.17585584391703,53.416003803567655,44.07547968541516
166.0,64.63435445389891,50.919233709914195,44.26801129166316
167.0,65.34487451272513,53.96982228947798,43.19250259727194
168.0,64.83613301404762,50.418348733480244,44.590599434596015
169.0,60.35661725684498,53.539494444669614,42.92669539102306
170.0,63.46971230927497,57.586221458802456,44.32879400309725
171.0,65.54266144178824,50.28943734225915,44.688692565093156
172.0,61.546942161282885,54.48091478350977,44.33951173416322
173.0,64.68466202195616,49.432361764900804,44.27101687790246
174.0,64.59891647487419,53.502814159979266,45.04748193300065
175.0,65.59980877681858,50.594707647776474,43.239149807676334
176.0,58.78332079269403,52.19965192501905,43.92214622685834
177.0,65.33636532271088,53.961904530494074,45.12302981598678
178.0,66.15741432691792,48.637899778028576,43.64460711275112
179.0,63.537006054272425,50.79137778305623,46.0581452001709
180.0,60.5811607571927,46.202640182726995,44.28231904400991
181.0,63.92164598322805,50.39987126620293,44.66004608861441
182.0,62.424814790271675,50.642710528829994,45.29510244006412
183.0,60.05681340730042,55.58279440863227,46.54219905059265
184.0,66.60941089452987,51.98768315973092,44.854059691759765
185.0,63.19884521157259,53.109588166773435,44.39081080121992
186.0,65.67259472174395,56.36463485790322,45.26771360966768
187.0,63.27457185373402,54.58528974639151,44.93149773128261
188.0,65.53344100487944,53.83400025239062,45.290400190682334
189.0,67.57110851129794,57.281789901601805,45.19840171234653
190.0,66.86901757799183,53.68380477232698,45.216465682799324
191.0,66.49739691283648,52.78983021366075,44.696324970376956
192.0,65.5140476128844,50.38349793266258,44.87640263298867
193.0,67.66233718893525,54.250065422730984,45.222944858526546
194.0,66.34176450330105,51.59776107002808,47.09955902953567
195.0,63.071878948117174,53.19388903371218,45.18677731407729
196.0,64.02819887315337,59.934463317823536,45.77870613347252
197.0,65.85855583131922,52.9133317377819,46.5354682725104
198.0,67.20680194517867,54.30185736890338,45.559417569407046
199.0,69.36874312875786,58.59348829922175,46.67549054764846
200.0,62.829019358247244,55.67447681344266,45.20814817475604
201.0,67.30409609156818,53.784306248390195,46.677590915897675
202.0,67.29199345156259,53.43014410920709,47.30168119033794
203.0,68.07754921689437,59.376059153595136,46.13762348296137
204.0,67.32856819530262,50.44765828531043,46.56702531691477
205.0,68.44046396406232,55.385902171849224,45.571534770950706
206.0,69.65822725114455,52.42806644106545,46.18415341002768
207.0,66.28158501565653,56.612502655536034,45.97291377020847
208.0,66.56414566432467,50.537225524286484,45.850094479694505
209.0,67.61803233766574,51.95931749033903,46.41350048626327
210.0,66.17870835033585,51.659672490176796,45.82926320582944
211.0,64.45855386236555,56.38044987486311,44.56135340258233
212.0,65.67113950039978,50.94455658849555,45.721930963469006
213.0,68.54796035608888,50.404580350260204,46.750862979851426
214.0,64.58665025777175,53.16095892619131,45.6504169615874
215.0,67.02839469798681,53.77154741756606,44.58635395870511
216.0,60.40157495735202,50.01411908148958,45.31910710535335
217.0,68.74027272263288,52.8014545575875,44.80321787574373
218.0,68.4854242597529,53.81154530657304,45.06687052609355
219.0,69.24503062727806,53.06901302430255,45.078813915135925
220.0,65.69341834539914,55.75794974733822,46.833658329585845
221.0,64.77590622029217,54.87467473774053,46.188213412610175
222.0,70.90941227909686,54.00700710470021,46.62208039941349
223.0,69.65918900400493,53.32286744925182,46.208439938981805
224.0,70.62435086171327,55.83167391892236,47.30048600271971
225.0,64.95609664709175,53.4006302687806,45.33366370645786
226.0,64.29011156052044,52.25715757928451,45.133665133877294
227.0,64.1993967200584,55.388371519993356,45.8365185927782
228.0,71.65941131397922,53.91459401441768,44.45948715349978
229.0,71.48738436445032,56.0447824304985,44.356267310204665
230.0,67.82321167239675,61.52893482067447,45.22973021704931
231.0,69.16287232107133,54.04638566681981,46.268212131231834
232.0,70.9323188361586,55.57262127073375,45.9346244830494
233.0,69.16187453694705,56.20946187540049,45.80379638436696
234.0,71.90060965229938,54.88532194758325,47.14243402751888
235.0,67.15668848055773,58.95239188492052,46.52456028871531
236.0,68.368845879356,57.4307329850128,46.42008931020769
237.0,67.59127849539362,55.380081664716066,46.93177640619678
238.0,71.67892100101018,49.77930795110531,46.69705876450803
239.0,68.25582874433367,56.98878087349521,47.39104817209356
240.0,67.87851430115245,55.452911272453754,45.852500988639896
241.0,69.29604104210186,60.454053480065355,46.87843418671989
242.0,70.95903665670957,53.285073659744185,47.439602727968385
243.0,68.33400445263716,51.18096136457111,47.09548180790916
244.0,73.03725357390358,55.82039209474989,47.12301766358169
245.0,75.5044700732249,55.443423883736976,47.214321977717326
246.0,72.73431609084952,56.28172728320688,47.326636783331345
247.0,65.24449124277488,55.01566353487136,47.9154283312486
248.0,68.09872579609032,56.8816640834295,47.748258137357894
249.0,67.92547072869844,54.05642781635187,47.754201066584876
250.0,67.60292527290119,53.70284608394994,47.80730004370928
251.0,71.42932637704865,49.20041662517971,45.30075139704567
252.0,63.89523674106929,57.556302779608785,47.344048644253036
253.0,66.84821456073865,54.59587549055971,46.62182832517864
254.0,69.60387693003999,54.817606035951265,47.32343455102752
255.0,68.62076094133042,56.518095296680606,48.07090826470764
256.0,63.23241072022615,53.999634154399104,46.43360059788951
257.0,70.02891469752453,55.00841991987737,46.437605632313286
258.0,71.4651001912333,52.612595648576715,45.60784943153218
259.0,68.3166122247871,51.20764594384473,46.27476461429251
260.0,68.90445596232333,58.27452244183025,47.507973056803195
261.0,66.13845410078635,52.86599358585791,46.659931422395175
262.0,67.69253316189881,52.85798131936421,46.91487079425763
263.0,69.35947428100143,50.83933781186551,48.7812194833189
264.0,66.69149721259564,55.85635860207736,48.321857018712656
265.0,71.64248156639965,52.76214983701716,47.62471970681551
266.0,74.165229520671,54.35396434222246,46.76622369848511
267.0,67.99045611663148,56.30738052174913,48.767013986536
268.0,72.63756386409848,56.11217123549398,46.3296976678389
269.0,69.47817058042672,55.01622801855558,47.349570292195224
270.0,70.2175325052329,53.6115855506389,45.30756860789308
271.0,72.79841613480906,52.11714431499379,46.25106456732453
272.0,70.2763396456496,55.153508683484525,46.006970493543626
273.0,70.67332806574451,50.10935984353977,46.17196326976926
274.0,69.97763880621761,57.33279912703484,46.30738140904169
275.0,73.91024630924554,59.178375284376386,46.029333892764825
276.0,72.20087130362836,53.93997795775697,44.72802633566861
277.0,73.93707483824183,54.554054708991885,46.19632451024751
278.0,74.08534892038271,53.373951352547316,46.38561787541376
279.0,67.28511256155853,54.81443016343766,44.92300122878349
280.0,68.18846467417008,56.902225900254415,46.46213939419002
281.0,67.79813402805596,61.93726397542516,46.414262407766714
282.0,70.80396361960966,55.63451353721927,47.05857753343179
283.0,65.15852020457244,55.707903465556726,46.75832814906969
284.0,69.26025972428721,58.18733668274896,45.280396878847455
285.0,68.7528059484582,57.534219375888576,45.17139385997162
286.0,67.47826285429707,54.14135227655297,46.35576418306702
287.0,66.74880932852625,58.101526748407835,45.83524707277889
288.0,70.75619082080145,56.26087019494166,44.43227283139128
289.0,74.28093015991836,54.20013826595297,45.323249411496676
290.0,67.33476198620227,58.25664351448036,42.66076715068845
291.0,70.76261178785062,61.45458432247803,47.00539814570779
292.0,72.2412218340228,56.00385998680303,45.31156383668922
293.0,66.94913070062397,55.076416661099515,44.400130619371566
294.0,69.20428171964465,53.33967993382216,44.86989891611879
295.0,70.06464334959429,58.67754450248714,45.15842407232768
296.0,69.59239891879264,59.171882237006166,45.05221759489139
297.0,71.20964206970088,52.430283859323595,44.312304465365955
298.0,70.25294577042014,56.66195705211149,45.37707951732264
299.0,69.25422991060032,57.44281630488054,45.453050046241884
300.0,71.65100979427616,54.575870547310586,45.39352777481472
301.0,69.48290815859598,54.68006681975792,44.77155685875987
302.0,69.76290967944249,56.91336854124766,45.47737775986181
303.0,63.851087721125836,60.37300371856996,45.794106525352525
304.0,70.1217259574548,58.1001935657249,45.618198127844956
305.0,73.37677326668482,54.87179438454932,44.99610213043056
306.0,68.00768925649915,57.43900468559059,44.368795155740145
307.0,71.87024870941711,54.11052732183761,46.30913750517433
308.0,65.25477431564968,60.236537827151984,45.56005582413317
309.0,69.86333281842226,58.134729071298224,46.066520845555445
310.0,72.34565178052713,59.76724841074994,46.62684078601533
311.0,67.34834512508417,53.349876699886586,45.09491611060305
312.0,66.49561889743255,58.92664646612466,45.27789986700441
313.0,69.75202606962362,56.643244760953635,46.431583234801764
314.0,69.54445620071283,61.223490647138284,45.72117338761047
315.0,72.06685693110313,55.78429941123852,44.8511170150483
316.0,70.9299758170855,56.40410663012316,45.58048495966481
317.0,69.93750415057906,56.05203482759103,44.71180076887537
318.0,70.99501812744569,59.296885579817165,45.15180413568267
319.0,65.79876992550912,57.29925844077792,45.558625687500104
320.0,72.95499447524189,57.26100432822702,44.94127880837545
321.0,66.96186885461486,57.0747408842052,45.139301825208086
322.0,68.94815910028751,62.04154300787719,45.384561552107215
323.0,67.55873068075711,56.020310293048546,45.25409087591897
324.0,69.63061376760761,55.38239887096629,45.63227239620509
325.0,67.15484891036681,56.27860242500508,44.22080390073687
326.0,68.84505044863641,57.122936099005734,44.76768034978076
327.0,72.5060059095511,57.70822375645084,43.56546496329749
328.0,65.60191126152111,54.090139396122794,43.39778883249687
329.0,70.90106859707632,56.230030437914365,44.54220952294288
330.0,70.06146509005093,59.75088609540606,45.077625796750844
331.0,69.26165787848379,63.569478550581536,44.62158629589027
332.0,72.68502685774575,60.019392616305176,44.96225558872481
333.0,72.91380844641262,61.95088454446946,43.94351891134221
334.0,68.97070152937714,63.44403259921896,43.447982739834906
335.0,70.73481097666256,56.271085585908025,43.460604321618185
336.0,69.84798869579957,59.44698732354764,44.849999828316875
337.0,75.45466162476204,62.291046146799474,44.360248155381726
338.0,67.01173910768675,60.8266634799796,43.28725144503611
339.0,70.98171075891116,58.24909339917818,44.40427500245232
340.0,67.28729865075998,55.17074946800893,44.08473363235215
341.0,70.193678424985,57.06434774577047,43.84589290005319
342.0,68.02489957298135,58.60916148031346,44.245062112270254
343.0,74.35646505631483,57.01259926154774,43.53133088543332
344.0,69.0987042551196,56.781588324201856,42.54422191703261
345.0,70.61540855883148,54.99806411227739,44.22736006404017
346.0,70.72534280612538,59.27679727266797,43.80264798143848
347.0,66.85870259258623,55.15745502920199,43.55199701158836
348.0,69.48205064288251,61.99597915563669,42.81814224758044
349.0,65.90051441748143,63.42150480389059,42.86312761979551
